id,edo,mes,anio,mpio,hora,minutos,dia,diasemana,urbana,suburbana,tipaccid,automovil,campasaj,microbus,pascamion,omnibus,tranvia,camioneta,camion,tractor,ferrocarri,motociclet,bicicleta,otrovehic,causaacci,caparod,sexo,aliento,cinturon,edad,condmuerto,condherido,pasamuerto,pasaherido,peatmuerto,peatherido,ciclmuerto,ciclherido,otromuerto,otroherido,totmuertos,totheridos,clase,calle1,calle2,carretera,longitud,latitud,fechahora,severidad,hay_muertos,hay_heridos,solo_daños_materiales,severidad_cat,franja_horaria,geometry,edge_u,edge_v,edge_key,distancia_edge
4196,9,2,2019,2,8,50,18,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,18,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CUAUHTÉMOC,CALLE AZTECAS,NAN,-99.18897,19.48019,2019-02-18 08:50:00,0,False,False,True,leve,Mañana,POINT (-99.18897 19.48019),1932895789,1932895800,0,1.5960384861150478
4197,9,2,2019,2,10,45,18,1,1,0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE SANTO DOMINGO,CALLE ACAMAPICHTLI,NAN,-99.19189,19.48648,2019-02-18 10:45:00,0,False,False,True,leve,Mañana,POINT (-99.19189 19.48648),1932474035,385638617,0,1.1645247758411583
4198,9,2,2019,2,13,15,18,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CUITLÁHUAC,CALLE PONIENTE 58,NAN,-99.17746,19.46488,2019-02-18 13:15:00,0,False,False,True,leve,Tarde,POINT (-99.17746 19.46488),394149413,394159251,0,2.0244162564908064
4199,9,2,2019,2,15,30,18,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE NORTE 71,CALLE RABAUL,NAN,-99.17347,19.47465,2019-02-18 15:30:00,0,False,False,True,leve,Tarde,POINT (-99.17347 19.47465),1932511984,1404393990,0,0.514037224542247
4200,9,2,2019,2,11,30,20,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE PALESTINA,CALLE HELIÓPOLIS,NAN,-99.18185,19.46882,2019-02-20 11:30:00,0,False,False,True,leve,Mañana,POINT (-99.18185 19.46882),394141714,394144328,0,0.7841034369733615
4201,9,2,2019,2,6,45,25,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CALZADA CAMARONES),CALLE SAN LUCAS,NAN,-99.17864,19.4706,2019-02-25 06:45:00,0,False,False,True,leve,Mañana,POINT (-99.17864 19.4706),1865185441,1865189496,0,8.048622228428693
4202,9,2,2019,2,8,55,25,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CALZADA CAMARONES,CALLE PONIENTE 44,NAN,-99.16953,19.45918,2019-02-25 08:55:00,0,False,False,True,leve,Mañana,POINT (-99.16953 19.45918),388504196,388504200,0,14.02828098770055
4203,9,2,2019,2,11,0,25,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE HACIENDA DE NARVARTE,CALLE RANCHO ESMERALDA,NAN,-99.20648,19.50289,2019-02-25 11:00:00,0,False,False,True,leve,Mañana,POINT (-99.20648 19.50289),395223776,7757570644,0,1.9176498570069735
4204,9,2,2019,2,7,0,26,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA ANTONIO VALERIANO,CALLE SERIS,NAN,-99.14586,19.46751,2019-02-26 07:00:00,0,False,False,True,leve,Mañana,POINT (-99.14586 19.46751),1404054343,1404054344,0,1.193823405213941
4205,9,2,2019,2,8,0,26,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 5 NORTE (PONIENTE 140),CALLE NORTE 45,NAN,-99.15895,19.49619,2019-02-26 08:00:00,0,False,False,True,leve,Mañana,POINT (-99.15895 19.49619),8098728732,8098728733,0,1.1866767125167519
4206,9,2,2019,2,7,40,27,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,36,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CEYLÁN,CALLE NORTE 59,NAN,-99.16728,19.48686,2019-02-27 07:40:00,0,False,False,True,leve,Mañana,POINT (-99.16728 19.48686),7669076189,7965577004,0,4.873575046102651
4207,9,2,2019,2,7,10,28,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,24,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE 15,CALLE CENTRAL SUR,NAN,-99.15075,19.47387,2019-02-28 07:10:00,0,False,False,True,leve,Mañana,POINT (-99.15075 19.47387),386248158,386248017,0,0.5884438541278972
4208,9,2,2019,2,1,30,24,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,47,0,1,0,2,0,0,0,0,0,0,0,3,2,CALLE NORTE 35,CALLE PONIENTE 116,NAN,-99.15667,19.48359,2019-02-24 01:30:00,9,False,True,False,grave,Madrugada,POINT (-99.15667 19.48359),1932668303,271521198,0,2.0885350906748696
4209,9,2,2019,2,1,50,24,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,39,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA 22 DE FEBRERO,CALLE NUEVA JERUSALÉN,NAN,-99.18311,19.483,2019-02-24 01:50:00,3,False,True,False,moderada,Madrugada,POINT (-99.18311 19.483),8133798608,387995862,0,5.317850374636288
4210,9,2,2019,2,12,18,25,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,CALLE 10,CALLE 13,NAN,-99.15606,19.47418,2019-02-25 12:18:00,3,False,True,False,moderada,Tarde,POINT (-99.15606 19.47418),386248157,6376145341,0,0.9541714905251394
4211,9,2,2019,2,12,40,28,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE MORELOS,CERRADA SEGUNDA SANTIAGO AHUIZOTLA,NAN,-99.20913,19.48382,2019-02-28 12:40:00,0,False,False,True,leve,Tarde,POINT (-99.20913 19.48382),6133039687,6133036380,0,1.0644837564828098
4212,9,2,2019,2,0,18,5,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE 25,CALLE CENTRAL SUR,NAN,-99.15026,19.4768,2019-02-05 00:18:00,0,False,False,True,leve,Madrugada,POINT (-99.15026 19.4768),379989410,379989424,0,0.2957564997279233
4213,9,2,2019,2,6,30,8,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AQUILES SERDÁN,CALLE PUENTE DE GUERRA,NAN,-99.19954,19.49657,2019-02-08 06:30:00,0,False,False,True,leve,Mañana,POINT (-99.19954 19.49657),385641942,3029700730,0,7.230610315197904
4214,9,2,2019,2,12,24,11,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CALZADA CAMARONES),CALLE PRIMERA PRIVADA RECREO,NAN,-99.18338,19.47608,2019-02-11 12:24:00,0,False,False,True,leve,Tarde,POINT (-99.18338 19.47608),1404444948,1404444925,0,8.006557023515153
4215,9,2,2019,2,12,30,11,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,1,0,0,0,0,0,1,0,1,AVENIDA AQUILES SERDÁN,CALLE INVIERNO,NAN,-99.18954,19.47002,2019-02-11 12:30:00,10,True,False,False,muy grave,Tarde,POINT (-99.18954 19.47002),271595218,1417791926,0,2.110137281955965
4216,9,2,2019,2,10,0,15,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,42,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE BOLDO,CALLE COCOTEROS,NAN,-99.16578,19.46857,2019-02-15 10:00:00,0,False,False,True,leve,Mañana,POINT (-99.16578 19.46857),1932507394,8365751491,0,3.1283648433413593
1742,9,3,2019,2,5,11,1,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 1 PONIENTE (CALZADA VALLEJO),EJE VIAL 1 PONIENTE (CALZADA VALLEJO),NAN,-99.14368,19.46729,2019-03-01 05:11:00,0,False,False,True,leve,Madrugada,POINT (-99.14368 19.46729),11152273771,11152273772,0,4.377233394319823
1743,9,3,2019,2,4,40,2,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,50,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA 22 DE FEBRERO,CALLE CAPILLA DE LOS REYES,NAN,-99.18263,19.48482,2019-03-02 04:40:00,3,False,True,False,moderada,Madrugada,POINT (-99.18263 19.48482),385639058,385639038,0,1.8759409552190214
1744,9,3,2019,2,1,40,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CAMPO COBO,CALLE CAMPO CHILAPILLA,NAN,-99.20839,19.47962,2019-03-04 01:40:00,0,False,False,True,leve,Madrugada,POINT (-99.20839 19.47962),372457567,8247638822,0,5.417420266609899
1745,9,3,2019,2,3,55,5,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,5,9,48,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA CEYLÁN,CALLE PONIENTE 128,NAN,-99.16947,19.49249,2019-03-05 03:55:00,3,False,True,False,moderada,Madrugada,POINT (-99.16947 19.49249),8103889640,8532052776,0,3.4826569190225376
1746,9,3,2019,2,7,40,5,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AZCAPOTZALCO,CALLE ESTÍO,NAN,-99.18782,19.46564,2019-03-05 07:40:00,0,False,False,True,leve,Mañana,POINT (-99.18782 19.46564),1932895721,394141449,0,1.6273441152516612
1747,9,3,2019,2,12,43,9,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,35,0,2,0,0,0,0,0,0,0,0,0,2,2,CALLE ENRIQUE AÑORVE,CALLE FRANCISCO I. MADERO,NAN,-99.21542,19.47882,2019-03-09 12:43:00,6,False,True,False,moderada,Tarde,POINT (-99.21542 19.47882),372452180,372452191,0,0.1770078422969456
1748,9,3,2019,2,2,45,10,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,46,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CUITLÁHUAC),CALLE JUAN SARABIA,NAN,-99.16713,19.47115,2019-03-10 02:45:00,0,False,False,True,leve,Madrugada,POINT (-99.16713 19.47115),1932507489,1932507490,0,3.806336111541357
1749,9,3,2019,2,10,0,10,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,9,34,0,1,0,0,0,0,0,0,0,0,0,1,2,CALLE IGNACIO ALLENDE,CALLE SALÓNICA,NAN,-99.17882,19.47057,2019-03-10 10:00:00,3,False,True,False,moderada,Mañana,POINT (-99.17882 19.47057),1865185443,1865185441,0,1.421055746992131
1750,9,3,2019,2,6,0,11,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE JOSÉ CARDEL,CALLE GENERAL JOAQUÍN AMARO,NAN,-99.21792,19.47512,2019-03-11 06:00:00,0,False,False,True,leve,Mañana,POINT (-99.21792 19.47512),372452454,372452457,0,0.4334229204230977
1751,9,3,2019,2,12,55,11,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,36,0,2,0,0,0,0,0,0,0,0,0,2,2,EJE VIAL 5 NORTE (AVENIDA DE LAS CULTURAS),CALLE PESCADORES,NAN,-99.20211,19.51038,2019-03-11 12:55:00,6,False,True,False,moderada,Tarde,POINT (-99.20211 19.51038),8931082344,8931082337,0,15.549252673122574
1752,9,3,2019,2,7,40,13,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,36,0,2,0,0,0,0,0,0,0,0,0,2,2,AVENIDA 22 DE FEBRERO,CALLE JERUSALÉN,NAN,-99.18311,19.483,2019-03-13 07:40:00,6,False,True,False,moderada,Mañana,POINT (-99.18311 19.483),8133798608,387995862,0,5.317850374636288
1753,9,3,2019,2,10,0,14,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA ENCARNACIÓN ORTIZ,CALLE ARETILLO,NAN,-99.14843,19.4638,2019-03-14 10:00:00,0,False,False,True,leve,Mañana,POINT (-99.14843 19.4638),370465366,1404054274,0,13.169431861313356
1754,9,3,2019,2,3,25,15,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,60,0,2,0,0,0,0,0,0,0,0,0,2,2,AVENIDA EL ROSARIO,CALLE TIERRA CALIENTE,NAN,-99.20194,19.50126,2019-03-15 03:25:00,6,False,True,False,moderada,Madrugada,POINT (-99.20194 19.50126),1932474417,1932474384,0,0.19359666987860155
1755,9,3,2019,2,8,40,19,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,39,0,2,0,0,0,0,0,0,0,0,0,2,2,CALLE NORTE 45,CALLE PONIENTE 146,NAN,-99.15806,19.49983,2019-03-19 08:40:00,6,False,True,False,moderada,Mañana,POINT (-99.15806 19.49983),395224928,395224941,0,0.9112380844600877
1756,9,3,2019,2,19,20,20,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA ALDUCIN,CALLE CÁNDIDO NAVARRO,NAN,-99.20103,19.49037,2019-03-20 19:20:00,0,False,False,True,leve,Noche,POINT (-99.20103 19.49037),385641896,8169679656,0,0.3283504386284516
1758,9,3,2019,2,10,30,22,5,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE CARBONO,CALLE ALBAÑILES,NAN,-99.20003,19.50976,2019-03-22 10:30:00,0,False,False,True,leve,Mañana,POINT (-99.20003 19.50976),1932474733,1932474744,0,2.974715143377774
1759,9,3,2019,2,15,0,22,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CALZADA SAN ISIDRO),CALLE CALLE DE LAS ARMAS,NAN,-99.2162,19.48708,2019-03-22 15:00:00,0,False,False,True,leve,Tarde,POINT (-99.2162 19.48708),3430743801,6106188505,0,4.488338945941953
1760,9,3,2019,2,11,15,24,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,26,0,0,0,0,0,1,0,0,0,0,0,1,2,CALLE XANAMBRES,CALLE MIGUEL LERDO DE TEJADA,NAN,-99.19711,19.48557,2019-03-24 11:15:00,3,False,True,False,moderada,Mañana,POINT (-99.19711 19.48557),1932751519,1932751517,0,0.9293758604554507
1761,9,3,2019,2,6,40,31,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE RENACIMIENTO,CALLE FAJA DE ORO,NAN,-99.20255,19.4858,2019-03-31 06:40:00,0,False,False,True,leve,Mañana,POINT (-99.20255 19.4858),372453602,372453731,0,0.4241438967220911
1772,9,3,2019,2,7,30,4,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA 16 DE SEPTIEMBRE,AVENIDA REAL DE SAN MARTÍN,NAN,-99.19128,19.49865,2019-03-04 07:30:00,0,False,False,True,leve,Mañana,POINT (-99.19128 19.49865),8931272319,8931272317,0,1.7532206665131393
1773,9,3,2019,2,18,30,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CALZADA CAMARONES,CALLE NUECES,NAN,-99.17049,19.46082,2019-03-04 18:30:00,0,False,False,True,leve,Noche,POINT (-99.17049 19.46082),47266152,47053927,0,5.229127678604395
1774,9,3,2019,2,18,0,5,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3,CIRCUITO INTERIOR (AVENIDA RÍO CONSULADO),CIRCUITO INTERIOR (AVENIDA RÍO CONSULADO),NAN,-99.16072,19.4614,2019-03-05 18:00:00,0,False,False,True,leve,Noche,POINT (-99.16072 19.4614),1409192244,7982574619,0,3.346261300705086
1775,9,3,2019,2,14,20,6,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,53,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AVENIDA DE LAS GRANJAS,CALLE TEPANECOS,NAN,-99.17492,19.47885,2019-03-06 14:20:00,0,False,False,True,leve,Tarde,POINT (-99.17492 19.47885),1932473907,1865193322,0,6.472007782432914
1776,9,3,2019,2,12,45,7,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,20,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (MANUEL ACUÑA),CALLE REFORMA,NAN,-99.18807,19.47877,2019-03-07 12:45:00,0,False,False,True,leve,Tarde,POINT (-99.18807 19.47877),3032149488,8861557944,0,1.3278924182196705
1777,9,3,2019,2,13,50,8,5,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,7,53,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA 22 DE FEBRERO,CALLE SAN SEBASTIÁN,NAN,-99.1834,19.48185,2019-03-08 13:50:00,0,False,False,True,leve,Tarde,POINT (-99.1834 19.48185),385639054,387995802,0,2.417294794807317
1778,9,3,2019,2,14,0,8,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,55,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AQUILES SERDÁN,CALLE OTOÑO,NAN,-99.18972,19.46782,2019-03-08 14:00:00,0,False,False,True,leve,Tarde,POINT (-99.18972 19.46782),271595218,1417791926,0,4.246188816922633
1779,9,3,2019,2,9,0,10,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,47,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (SANTA APOLONIA),AVENIDA FF. CC. NACIONALES,NAN,-99.19008,19.47828,2019-03-10 09:00:00,0,False,False,True,leve,Mañana,POINT (-99.19008 19.47828),385635279,1932895786,0,1.906180683134657
1780,9,3,2019,2,14,10,12,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,64,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA CLAVERÍA,CALLE PALESTINA,NAN,-99.18223,19.4649,2019-03-12 14:10:00,0,False,False,True,leve,Tarde,POINT (-99.18223 19.4649),394151484,394141601,0,3.5056907836269824
1781,9,3,2019,2,9,30,13,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,20,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AQUILES SERDÁN,CALLE CAMINO A NEXTENGO,NAN,-99.18925,19.47269,2019-03-13 09:30:00,0,False,False,True,leve,Mañana,POINT (-99.18925 19.47269),1404444928,31319307,0,5.647254074510583
1782,9,3,2019,2,9,10,15,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AQUILES SERDÁN,CALLE CAMINO A NEXTENGO,NAN,-99.18925,19.47269,2019-03-15 09:10:00,0,False,False,True,leve,Mañana,POINT (-99.18925 19.47269),1404444928,31319307,0,5.647254074510583
1783,9,3,2019,2,13,30,20,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE NUBIA,CALLE HELIÓPOLIS,NAN,-99.18296,19.46897,2019-03-20 13:30:00,0,False,False,True,leve,Tarde,POINT (-99.18296 19.46897),394144741,394141593,0,2.6619745590386947
1784,9,3,2019,2,22,0,21,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AQUILES SERDÁN,CALLE ESTÍO,NAN,-99.1899,19.46583,2019-03-21 22:00:00,0,False,False,True,leve,Noche,POINT (-99.1899 19.46583),1417791926,1417791912,0,3.722429249363377
1785,9,3,2019,2,13,30,22,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3,CIRCUITO INTERIOR (PASEO DE LAS JACARANDAS),CIRCUITO INTERIOR (PASEO DE LAS JACARANDAS),NAN,-99.14312,19.46506,2019-03-22 13:30:00,0,False,False,True,leve,Tarde,POINT (-99.14312 19.46506),268902302,268900119,0,0.5183362216173414
1786,9,3,2019,2,22,30,23,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,5,7,51,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CUITLÁHUAC),CALLE TASMANIA,NAN,-99.16216,19.47275,2019-03-23 22:30:00,0,False,False,True,leve,Noche,POINT (-99.16216 19.47275),6348629132,1932678120,0,7.544827409943229
1787,9,3,2019,2,11,10,24,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,28,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 1 PONIENTE (CALZADA VALLEJO),CALLE PONIENTE 134,NAN,-99.15302,19.49204,2019-03-24 11:10:00,0,False,False,True,leve,Mañana,POINT (-99.15302 19.49204),11152273722,3736262613,0,1.9454926778515054
1788,9,3,2019,2,4,15,25,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CALZADA CAMARONES),CALLE HELIÓPOLIS,NAN,-99.17616,19.46819,2019-03-25 04:15:00,0,False,False,True,leve,Madrugada,POINT (-99.17616 19.46819),7982345896,7982345894,0,4.3451499628991455
1789,9,3,2019,2,9,30,26,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,27,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CALZADA CAMARONES),CALLE NORTE 83,NAN,-99.17864,19.4706,2019-03-26 09:30:00,0,False,False,True,leve,Mañana,POINT (-99.17864 19.4706),1865185441,1865189496,0,8.048622228428693
1790,9,3,2019,2,7,30,28,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,36,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA BIÓLOGO MAXIMINO MARTÍNEZ,CALLE NORTE 71,NAN,-99.17519,19.4616,2019-03-28 07:30:00,0,False,False,True,leve,Mañana,POINT (-99.17519 19.4616),394159286,394159254,0,0.7830616990553206
1791,9,3,2019,2,15,10,28,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,7,26,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE IGNACIO ZARAGOZA,CALLE CASTILLA ORIENTE,NAN,-99.18658,19.48452,2019-03-28 15:10:00,0,False,False,True,leve,Tarde,POINT (-99.18658 19.48452),1932473988,385638907,0,0.6961578718268099
1792,9,3,2019,2,23,30,28,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,51,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CUITLÁHUAC),CALLE TASMANIA,NAN,-99.16216,19.47275,2019-03-28 23:30:00,0,False,False,True,leve,Noche,POINT (-99.16216 19.47275),6348629132,1932678120,0,7.544827409943229
1793,9,3,2019,2,1,30,30,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (CUITLÁHUAC),AVENIDA AVENIDA DE LAS GRANJAS,NAN,-99.17616,19.46819,2019-03-30 01:30:00,0,False,False,True,leve,Madrugada,POINT (-99.17616 19.46819),7982345896,7982345894,0,4.3451499628991455
1794,9,3,2019,2,4,10,30,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,24,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 3 NORTE (MANUEL ACUÑA),AVENIDA AQUILES SERDÁN,NAN,-99.18869,19.47899,2019-03-30 04:10:00,0,False,False,True,leve,Madrugada,POINT (-99.18869 19.47899),3032149489,3032149490,0,3.3776174275876962
2931,9,3,2019,2,0,0,15,5,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE VIAL 1 PONIENTE (CALZADA VALLEJO),EJE VIAL 4 NORTE (CALZADA AZCAPOTZALCO-LA VILLA),NAN,-99.15296,19.49188,2019-03-15 00:00:00,0,False,False,True,leve,Madrugada,POINT (-99.15296 19.49188),3736262613,3736262612,0,2.822846041704841
2843,9,4,2019,2,20,15,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,36,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AVENIDA DE LAS GRANJAS,CALLE SALÓNICA,NAN,-99.17577,19.47111,2019-04-01 20:15:00,0,False,False,True,leve,Noche,POINT (-99.17577 19.47111),1865189499,60978300,0,3.0847589749595423
2844,9,4,2019,2,10,30,4,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,41,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE NORTE 83,CALLE AQUILES ELORDUY,NAN,-99.17811,19.47313,2019-04-04 10:30:00,0,False,False,True,leve,Mañana,POINT (-99.17811 19.47313),382903882,382904201,0,0.5034624585116636
2846,9,4,2019,2,8,30,8,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA AVENIDA DE LAS GRANJAS,CALLE RABAUL,NAN,-99.17532,19.47512,2019-04-08 08:30:00,0,False,False,True,leve,Mañana,POINT (-99.17532 19.47512),60978302,1932473838,0,4.482041650212511
